t,q1,q2,q3
21.9372658859821,-0.506167595730576,1.08211465894095,0.349038102702928
21.9872658859821,-0.506167595730576,1.08211465894095,0.349038102702928
22.0372658859821,-0.506167595730576,1.08211465894095,0.349038102702928
22.0872658859821,-0.506167595730576,1.08211465894095,0.349038102702928
22.1372658859821,-0.506167595730576,1.08211465894095,0.349038102702928
22.1872658859821,-0.506167595730576,1.08211465894095,0.349038102702928
22.2372658859821,-0.506167595730576,1.08211465894095,0.349038102702928
22.2872658859821,-0.506167595730576,1.08211465894095,0.349038102702928
22.3372658859821,-0.506167595730576,1.08211465894095,0.349038102702928
22.3872658859821,-0.506167595730576,1.08211465894095,0.349038102702928
22.4372658859821,-0.506167595730576,1.08211465894095,0.349038102702928
22.4872658859821,-0.506167595730576,1.08211465894095,0.349038102702928
22.5372658859821,-0.506167595730576,1.08211465894095,0.349038102702928
22.5872658859821,-0.506167595730576,1.08211465894095,0.349038102702928
22.6372658859821,-0.506167595730576,1.08211465894095,0.349038102702928
22.6872658859821,-0.506167595730576,1.08211465894095,0.349038102702928
22.6872658859821,-0.506167595730576,1.08211465894095,0.349038102702928
22.7372658859821,-0.506165310655573,1.0821097737741,0.349036526983245
22.7872658859821,-0.506149526784042,1.08207603009137,0.349025642895408
22.8372658859821,-0.506107322924673,1.08198580421505,0.348996540370621
22.8872658859821,-0.506026399027444,1.08181280037959,0.348940737660629
22.9372658859821,-0.505895066312784,1.08153202962909,0.348850174531075
22.9872658859821,-0.505702237400725,1.08111978871488,0.348717205454866
23.0372658859821,-0.505437416440065,1.08055363899304,0.348534592805529
23.0872658859821,-0.505090689237522,1.07981238532195,0.348295500050577
23.1372658859821,-0.504652713386894,1.07887605495978,0.347993484944864
23.1872658859821,-0.504114708398218,1.07772587646211,0.347622492723955
23.2372658859821,-0.503468445826924,1.07634425857937,0.347176849297479
23.2872658859821,-0.502706239402997,1.07471476915447,0.346651254442495
23.3372658859821,-0.501820935160133,1.07282211402027,0.346040774996852
23.3872658859821,-0.500805901564897,1.07065211589714,0.345340838052549
23.4372658859821,-0.499655019645882,1.06819169329052,0.344547224149098
23.4872658859821,-0.498362673122865,1.06542883938841,0.343656060466885
23.5372658859821,-0.496923738535967,1.06235260095894,0.342663814020528
23.5872658859821,-0.495333575374809,1.0589530572479,0.341567284852245
23.6372658859821,-0.493588016207673,1.05522129887628,0.340363599225207
23.6872658859821,-0.491683356810653,1.05114940673781,0.339050202816906
23.7372658859821,-0.489616346296824,1.04673043089648,0.337624853912513
23.7872658859821,-0.48738417724539,1.04195836948408,0.336085616598239
23.8372658859821,-0.484984475830845,1.03682814759777,0.334430853954697
23.8872658859821,-0.482415291952135,1.03133559619756,0.332659221250265
23.9372658859821,-0.479675089361808,1.02547743100392,0.330769659134442
23.9872658859821,-0.47676273579518,1.01925123139523,0.328761386831217
24.0372658859821,-0.473677493099487,1.0126554193054,0.326633895332421
24.0872658859821,-0.470419007363048,1.00568923812136,0.324386940591097
24.1372658859821,-0.466987299044416,0.998352731580594,0.322020536714855
24.1872658859821,-0.463382753101545,0.990646722668709,0.319534949159237
24.2372658859821,-0.459606109120939,0.982572792516945,0.316930687921074
24.2872658859821,-0.455658451446816,0.974133259299723,0.314208500731853
24.3372658859821,-0.451541199310263,0.965331157132181,0.311369366251073
24.3872658859821,-0.447256096958396,0.956170214967709,0.30841448725961
24.4372658859821,-0.442805203783515,0.946654835495487,0.305345283853076
24.4872658859821,-0.438190884452266,0.936790074038024,0.302163386635179
24.5372658859821,-0.433415799034794,0.926581617448693,0.298870629911088
24.5872658859821,-0.428482893133905,0.916035763009269,0.295469044880791
24.6372658859821,-0.423395388014222,0.905159397327465,0.291960852832459
24.6872658859821,-0.418156770731345,0.89395997523447,0.288348458335804
24.7372658859821,-0.412770784261005,0.882445498682489,0.284634442435442
24.7872658859821,-0.407241417628225,0.870624495642272,0.280821555844255
24.8372658859821,-0.401572896036478,0.858505999000662,0.276912712136751
24.8872658859821,-0.395769670996843,0.846099525458122,0.272910980942425
24.9372658859821,-0.389836410457164,0.833415054426279,0.268819581139119
24.9872658859821,-0.383777988931209,0.820463006925458,0.264641874046389
25.0372658859821,-0.377599477627827,0.80725422448222,0.260381356618859
25.0872658859821,-0.371306134580104,0.793799948026897,0.256041654639586
25.1372658859821,-0.364903394774525,0.780111796791136,0.251626515913421
25.1872658859821,-0.358396860280128,0.766201747205426,0.24713980346037
25.2372658859821,-0.351792290377664,0.752082111796642,0.242585488708953
25.2872658859821,-0.345095591688755,0.737765518085581,0.23796764468957
25.3372658859821,-0.338312808305051,0.723264887484498,0.233290439227857
25.3872658859821,-0.331450111917389,0.708593414194645,0.228558128138052
25.4372658859821,-0.324513791944949,0.693764544103803,0.223775048416351
25.4872658859821,-0.317510245664414,0.678791953683828,0.218945611434275
25.5372658859821,-0.310445968339129,0.663689528888179,0.214074296132026
25.5872658859821,-0.303327543348253,0.64847134404946,0.209165642211851
25.6372658859821,-0.296161632315925,0.633151640776957,0.204224243331404
25.6872658859821,-0.288954965240416,0.617744806854174,0.199254740297104
25.7372658859821,-0.281714330623289,0.60226535513637,0.1942618142575
25.7872658859821,-0.274446565598558,0.586727902448097,0.189250179896628
25.8372658859821,-0.267158546061842,0.571147148480737,0.184224578627378
25.8872658859821,-0.259857176799529,0.555537854690039,0.179189771784847
25.9372658859821,-0.252549381617928,0.539914823193654,0.17415053381971
25.9872658859821,-0.245242093472431,0.524292875668675,0.169111645491574
26.0372658859821,-0.237942244596668,0.508686832249174,0.164077887062339
26.0872658859821,-0.23065675663167,0.493111490423738,0.159054031489566
26.1372658859821,-0.223392530755018,0.477581603933005,0.154044837619832
26.1872658859821,-0.216156437810011,0.462111861667205,0.149055043382091
26.2372658859821,-0.208955308434815,0.446716866563692,0.14408935898104
26.2872658859821,-0.201795923191629,0.431411114504484,0.139152460090478
26.3372658859821,-0.194685002695836,0.416208973213803,0.134248981046663
26.3872658859821,-0.187629197745167,0.401124661155605,0.129383508041681
26.4372658859821,-0.180635079448851,0.386172226431122,0.124560572316801
26.4872658859821,-0.173709129356784,0.3713655256764,0.119784643355838
26.5372658859821,-0.166857729588675,0.356718202959833,0.115060122078517
26.5872658859821,-0.160087152963214,0.342243668679701,0.110391334033829
26.6372658859821,-0.153403553127224,0.327955078461709,0.105782522593395
26.6872658859821,-0.146812954684819,0.31386531205652,0.10123784214483
26.7372658859821,-0.140321243326566,0.299986952237298,0.0967613512850993
26.7872658859821,-0.133934155958638,0.286332263697239,0.0923570060138821
26.8372658859821,-0.127657270831976,0.272913171947115,0.0880286529269327
26.8872658859821,-0.121495997671446,0.2597412422128,0.0837800224094414
26.9372658859821,-0.115455567804993,0.246827658332823,0.0796147218293959
26.9872658859821,-0.109541024292804,0.234183201655889,0.0755362287309422
27.0372658859821,-0.103757212056466,0.221818229938428,0.0715478840277459
27.0872658859821,-0.0981087680081181,0.209742656242125,0.0676528851963543
27.1372658859821,-0.092600111179616,0.197965927831462,0.0638542794695558
27.1872658859821,-0.0872354328516856,0.18649700507125,0.0601549570297428
27.2372658859821,-0.0820186866830839,0.175344340324171,0.0565576442022724
27.2872658859821,-0.0769535788397546,0.164515856848313,0.0530648966488267
27.3372658859821,-0.072043558123988,0.154018927694707,0.0496790925607764
27.3872658859821,-0.0672918061035762,0.143860354604863,0.0464024258525382
27.4372658859821,-0.0627012272409739,0.134046346908309,0.0432368993549397
27.4872658859821,-0.0582744390224554,0.124582500420127,0.040184318008579
27.5372658859821,-0.0540137620872718,0.115473776338494,0.0372462820571859
27.5872658859821,-0.0499212103568097,0.106724480142211,0.0344241802409835
27.6372658859821,-0.0459984811637484,0.0983382404882471,0.0317191829900487
27.6872658859821,-0.0422469453812193,0.0903179881092759,0.0291322356176746
27.7372658859821,-0.0386676375519609,0.0826659347112069,0.02666405151373
27.7872658859821,-0.035261246017482,0.0753835518707335,0.0243151053380237
27.8372658859821,-0.0320281030472111,0.0684715499328532,0.0220856262136599
27.8872658859821,-0.0289681749676647,0.0619298569084252,0.0199755909204073
27.9372658859821,-0.0260810522915976,0.0557575973716928,0.0179847170880545
27.9872658859821,-0.0233659398471628,0.0499530713578231,0.0161124563897717
28.0372658859821,-0.020821646907071,0.0445137332604499,0.0143579877354747
28.0872658859821,-0.0184465773177476,0.0394361707292052,0.0127202104651849
28.1372658859821,-0.0162387196284891,0.0347160835672571,0.0111977375423882
28.1872658859821,-0.0141956372206224,0.0303482626288463,0.00978888874739914
28.2372658859821,-0.0123144584366645,0.0263265687168301,0.00849168387072208
28.2872658859821,-0.0105918667094792,0.0226439114802144,0.00730383590641148
28.3372658859821,-0.00902409069142918,0.0192922283116794,0.0062227442454299
28.3872658859821,-0.00760689438354462,0.0162624632451398,0.00524548786901646
28.4372658859821,-0.00633556726467338,0.0135445458532648,0.00436881854204163
28.4872658859821,-0.00520491442064364,0.0111273701450254,0.00358915400637283
28.5372658859821,-0.00420924667341638,0.0089987734632202,0.00290257117423209
28.5872658859821,-0.00334237071024623,0.0071455153820188,0.00230479932155747
28.6372658859821,-0.00259757921284187,0.00555325660450334,0.00179121328136844
28.6872658859821,-0.00196764098652202,0.00420653786020297,0.00135682663712378
28.7372658859821,-0.00144479108936924,0.00308875880261983,0.000996284916081391
28.7872658859821,-0.00102072096139594,0.00218215690678658,0.000703858782663769
28.8372658859821,-0.000686568553695532,0.00146778636678535,0.000473437231815366
28.8872658859821,-0.000432908457602355,0.000925496993293251,0.000298520782365586
28.9372658859821,-0.000249742033852529,0.00053391311112172,0.000172214670390414
28.9872658859821,-0.000126487541735387,0.000270412456743419,8.72220425709447e-05
29.0372658859821,-5.19702682604262e-05,0.000111105075844442,3.5837149559903e-05
29.0872658859821,-1.44126573068393e-05,3.08122208485528e-05,9.93853933706212e-06
29.1372658859821,-1.42443878348164e-06,3.04524845429199e-06,9.82250571990306e-07
29.1799538396278,0,0,0
29.2299538396278,4.73235610177624e-06,3.75586349021795e-06,1.50239407537001e-06
29.2799538396278,3.74274830561268e-05,2.97045518384831e-05,1.18822057326717e-05
29.3299538396278,0.000124870803912597,9.9104480586476e-05,3.96430767166667e-05
29.3799538396278,0.000292581358322881,0.000232208992313243,9.28866065599276e-05
29.4299538396278,0.000564831598166825,0.000448282067555095,0.000179318637155257
29.4799538396278,0.000964667183178421,0.000765614035725504,0.000306255537327216
29.5299538396278,0.00151392677657181,0.00120153728603567,0.000480630487403433
29.5799538396278,0.00223326184066728,0.00177244197841508,0.000708999763786355
29.6299538396278,0.00314215643251727,0.00249379175443076,0.000997549023525668
29.6799538396278,0.00425894699953236,0.00338013944820759,0.00135209958888871
29.7299538396278,0.00560084217510728,0.00444514279734975,0.00177811473193379
29.7799538396278,0.00718394257424691,0.00570158015385891,0.00228070595908014
29.8299538396278,0.00902326058919227,0.00716136619505603,0.00286463929568104
29.8799538396278,0.0111327401850465,0.00883556763450066,0.00353434157059485
29.9299538396278,0.013525276695401,0.0107344189329119,0.00429390670075658
29.9799538396278,0.0162127366179611,0.0128673380090871,0.00514710197574986
30.0299538396278,0.0192059774101724,0.0152429419508242,0.00609737434237911
30.0799538396278,0.0225148672848468,0.0178690627258395,0.00714785668924023
30.1299538396278,0.026148305005788,0.0207527628926902,0.00830137413129273
30.1799538396278,0.0301142396834181,0.0239003513116924,0.00956045029443175
30.2299538396278,0.0344196905704033,0.0273173988558428,0.0109273136000592
30.2799538396278,0.0390707668572798,0.0310087541217385,0.0124039035496564
30.3299538396278,0.0440726874680802,0.0349785591404967,0.0139918770093543
30.3799538396278,0.0494298008559589,0.0392302650886758,0.0156926144945064
30.4299538396278,0.0551456047988188,0.0437666479991938,0.0175072264542604
30.4799538396278,0.0612227661949367,0.0485898244722511,0.019436559556129
30.5299538396278,0.0676631408585895,0.0537012673862485,0.0214812029705624
30.5799538396278,0.0744677933156805,0.0591018216087082,0.0236414946555199
30.6299538396278,0.0816370165993649,0.0647917197071939,0.0259175276410408
30.6799538396278,0.0891703520456761,0.0707705976602309,0.0283091563138178
30.7299538396278,0.0970666090891518,0.0770375105682268,0.0308160027017668
30.7799538396278,0.105323885058459,0.0835909483643904,0.0334374627585996
30.8299538396278,0.113939584972023,0.0904288515256537,0.0361727126483957
30.8799538396278,0.122910441333648,0.0975486267835906,0.0390207150301736
30.9299538396278,0.13223253392815,0.104947162835337,0.0419802253424626
30.9799538396278,0.141901309616975,0.112620846054513,0.0450497980878746
31.0299538396278,0.151911602133833,0.12056557620214,0.0482277931176758
31.0799538396278,0.162257651880318,0.128776782137563,0.0515123819163579
31.1299538396278,0.172933125721537,0.137249437529371,0.054901553886211
31.1799538396278,0.183931136781734,0.145978076566315,0.0583931226318937
31.2299538396278,0.195244264239918,0.154956809668232,0.0619847322450062
31.2799538396278,0.206864573125489,0.16417933919696,0.0656738635886613
31.3299538396278,0.218783634113861,0.173638975167262,0.0694578405820563
31.3799538396278,0.230992543322091,0.183328650957747,0.073333836485044
31.4299538396278,0.243481942104506,0.193240939021786,0.0772988801827057
31.4799538396278,0.256242036848325,0.203368066598434,0.081349862469922
31.5299538396278,0.269262618769287,0.213701931423353,0.0854835423359448
31.5799538396278,0.282533083707278,0.224234117439729,0.0896965532489689
31.6299538396278,0.296042451921956,0.234955910509192,0.0939854094407033
31.6799538396278,0.309779387888377,0.245858314122738,0.0983465121909439
31.7299538396278,0.323732220092621,0.256932065111648,0.102776156112145
31.7799538396278,0.337888960827419,0.26816764935841,0.107270535433988
31.8299538396278,0.352237325987777,0.279555317507635,0.111825750287959
31.8799538396278,0.366764754866604,0.291085100676983,0.116437812991916
31.9299538396278,0.381458429950336,0.302746826168078,0.121102654334661
31.9799538396278,0.396305296714564,0.31453013317743,0.125816129860514
32.0299538396278,0.411292083419658,0.326424488507357,0.130574026153881
32.0799538396278,0.426405320906397,0.338419202276903,0.13537206712383
32.1299538396278,0.441631362391589,0.350503443632757,0.14020592028866
32.1799538396278,0.456956403263701,0.362666256460179,0.145071203060472
32.2299538396278,0.472366500878486,0.374896575093912,0.149963489029744
32.2799538396278,0.487847594354603,0.387183240029109,0.1548783142499
32.3299538396278,0.503385524369252,0.399515013632249,0.159811183521881
32.3799538396278,0.518966052953791,0.411880595852058,0.16475757667872
32.4299538396278,0.534574883289369,0.424268639930433,0.16971295487011
32.4799538396278,0.550197679502549,0.436667768113356,0.17467276684698
32.5299538396278,0.565820086460931,0.449066587361817,0.179632455246061
32.5799538396278,0.581427749568783,0.461453705062737,0.184587462874463
32.6299538396278,0.597006334562668,0.473817744739884,0.189533238994244
32.6799538396278,0.612541547307062,0.486147361764794,0.194465245606982
32.7299538396278,0.628019153589989,0.498431259067694,0.199378963738348
32.7799538396278,0.643424998918641,0.510658202848417,0.204269899722675
32.8299538396278,0.658745028315008,0.522817038287329,0.209133591487533
32.8799538396278,0.673965306111499,0.534896705256241,0.213965614838297
32.9299538396278,0.689072035746574,0.546886254029337,0.218761589742723
32.9799538396278,0.704051579560367,0.558774860994091,0.223517186615517
33.0299538396278,0.718890478590311,0.570551844362184,0.228228132602906
33.0799538396278,0.733575472366764,0.582206679880429,0.232890217867211
33.1299538396278,0.748093518708639,0.59372901654169,0.23749930187142
33.1799538396278,0.762431813519025,0.605108692295799,0.242051319663757
33.2299538396278,0.776577810580816,0.616335749760482,0.246542288162254
33.2799538396278,0.790519241352335,0.627400451932273,0.250968312439326
33.3299538396278,0.804244134762964,0.638293297897439,0.255325592006339
33.3799538396278,0.817740837008762,0.649005038542896,0.259610427098182
33.4299538396278,0.830998031348102,0.659526692267133,0.263819224957843
33.4799538396278,0.844004757897288,0.66984956069113,0.267948506120974
33.5299538396278,0.856750433426182,0.679965244369279,0.271994910700468
33.5799538396278,0.869224871153837,0.689865658500304,0.275955204671027
33.6299538396278,0.881418300544115,0.69954304863818,0.279826286153739
33.6799538396278,0.893321387101315,0.708990006403055,0.283605191700642
33.7299538396278,0.904925252165805,0.718199485192171,0.287289102579303
33.7799538396278,0.916221492709638,0.727164815890779,0.290875351057385
33.8299538396278,0.927202201132184,0.735879722583064,0.294361426687221
33.8799538396278,0.937859985055759,0.744338338263068,0.297744982590384
33.9299538396278,0.948187987121242,0.752535220545599,0.301023841742263
33.9799538396278,0.958179904783708,0.760465367377165,0.304196003256627
34.0299538396278,0.967830010108055,0.768124232746883,0.307259648670204
34.0799538396278,0.977133169564622,0.775507742397404,0.310213148227247
34.1299538396278,0.986084863824825,0.782612309535838,0.313055067164113
34.1799538396278,0.994681207556774,0.78943485054466,0.315784171993825
34.2299538396278,1.0029189692209,0.795972800692647,0.318399436790654
34.2799538396278,1.0107955908656,0.802224129845788,0.320900049474681
34.3299538396278,1.01830920792283,0.808187358178202,0.323285418096376
34.3799538396278,1.02545866900376,0.813861571883072,0.325555177121167
34.4299538396278,1.03224355569437,0.819246438883546,0.32770919371401
34.4799538396278,1.03866420235111,0.824342224543674,0.329747574023963
34.5299538396278,1.04472171589652,0.829149807379319,0.33167066946876
34.5799538396278,1.05041799561481,0.833670694769077,0.333479083019374
34.6299538396278,1.05575575294756,0.837907038665205,0.3351736754846
34.6799538396278,1.0607385312893,0.841861651304529,0.336755571795618
34.7299538396278,1.06537072578311,0.845538020919376,0.338226167290568
34.7799538396278,1.06965760311634,0.84894032744849,0.339587133999124
34.8299538396278,1.07360532131612,0.852073458247943,0.34084042692706
34.8799538396278,1.07722094954507,0.854943023802074,0.341988290340828
34.9299538396278,1.08051248789689,0.857555373434394,0.343033264052124
34.9799538396278,1.08348888719201,0.859917611018506,0.343978189702464
35.0299538396278,1.08616006877318,0.862037610689041,0.344826217047754
35.0799538396278,1.08853694430112,0.863924032552555,0.34558081024286
35.1299538396278,1.09063143555015,0.865586338398472,0.346245754126186
35.1799538396278,1.0924564942038,0.867034807409985,0.346825160504234
35.2299538396278,1.09402612165045,0.868280551874991,0.34732347443619
35.2799538396278,1.09535538877895,0.869335532896997,0.347745480518483
35.3299538396278,1.09646045577424,0.870212576106061,0.348096309169366
35.3799538396278,1.09735859191299,0.870925387369687,0.348381442913483
35.4299538396278,1.09806819535921,0.871488568503761,0.348606722666439
35.4799538396278,1.0986088129599,0.871917632983473,0.34877835401938
35.5299538396278,1.09900116004063,0.872229021654221,0.348902913523553
35.5799538396278,1.09926714020122,0.872440118442549,0.348987354974886
35.6299538396278,1.09942986511135,0.872569266067064,0.349039015698559
35.6799538396278,1.09951367430615,0.872635781749343,0.349065622833574
35.7299538396278,1.09954415498188,0.872659972924871,0.349075299617323
35.827242805796,1.09954816102803,0.872663152348012,0.349076571427788
35.877242805796,1.09954816102803,0.872663152348012,0.349076571427788
35.9272428057959,1.09954816102803,0.872663152348012,0.349076571427788
35.9772428057959,1.09954816102803,0.872663152348012,0.349076571427788
36.0272428057959,1.09954816102803,0.872663152348012,0.349076571427788
36.0772428057959,1.09954816102803,0.872663152348012,0.349076571427788
36.1272428057959,1.09954816102803,0.872663152348012,0.349076571427788
36.1772428057959,1.09954816102803,0.872663152348012,0.349076571427788
36.2272428057959,1.09954816102803,0.872663152348012,0.349076571427788
36.2772428057959,1.09954816102803,0.872663152348012,0.349076571427788
36.3272428057959,1.09954816102803,0.872663152348012,0.349076571427788
36.3772428057959,1.09954816102803,0.872663152348012,0.349076571427788
36.4272428057959,1.09954816102803,0.872663152348012,0.349076571427788
36.4772428057959,1.09954816102803,0.872663152348012,0.349076571427788
36.5272428057959,1.09954816102803,0.872663152348012,0.349076571427788
36.5772428057959,1.09954816102803,0.872663152348012,0.349076571427788
36.6272428057959,1.09954816102803,0.872663152348012,0.349076571427788
36.6772428057959,1.09954816102803,0.872663152348012,0.349076571427788
36.7272428057959,1.09954816102803,0.872663152348012,0.349076571427788
36.7772428057959,1.09954816102803,0.872663152348012,0.349076571427788
36.8272428057959,1.09954816102803,0.872663152348012,0.349076571427788
36.8772428057959,1.09954816102803,0.872663152348012,0.349076571427788
36.9272428057959,1.09954816102803,0.872663152348012,0.349076571427788
36.9772428057959,1.09954816102803,0.872663152348012,0.349076571427788
37.0272428057959,1.09954816102803,0.872663152348012,0.349076571427788
37.0772428057959,1.09954816102803,0.872663152348012,0.349076571427788
37.1272428057959,1.09954816102803,0.872663152348012,0.349076571427788
37.1772428057959,1.09954816102803,0.872663152348012,0.349076571427788
37.2272428057959,1.09954816102803,0.872663152348012,0.349076571427788
37.2772428057959,1.09954816102803,0.872663152348012,0.349076571427788
37.2772428057959,1.09954816102803,0.872663152348012,0.349076571427788
37.3272428057959,1.09954342867193,0.872659396484522,0.349075069033713
37.3772428057959,1.09951073354498,0.872633447796173,0.349064689222055
37.4272428057959,1.09942329022412,0.872564047867425,0.349036928351071
37.4772428057959,1.09925557966971,0.872430943355698,0.348983684821228
37.5272428057959,1.09898332942987,0.872214870280457,0.348897252790633
37.5772428057959,1.09858349384485,0.871897538312286,0.348770315890461
37.6272428057959,1.09803423425146,0.871461615061976,0.348595940940385
37.6772428057959,1.09731489918737,0.870890710369597,0.348367571664002
37.7272428057959,1.09640600459552,0.870169360593581,0.348079022404262
37.7772428057959,1.0952892140285,0.869283012899804,0.347724471838899
37.8272428057959,1.09394731885293,0.868218009550662,0.347298456695854
37.8772428057959,1.09236421845379,0.866961572194153,0.346795865468708
37.9272428057959,1.09052490043884,0.865501786152956,0.346211932132107
37.9772428057959,1.08841542084299,0.863827584713511,0.345542229857193
38.0272428057959,1.08602288433263,0.8619287334151,0.344782664727032
38.0772428057959,1.08333542441007,0.859795814338925,0.343929469452038
38.1272428057959,1.08034218361786,0.857420210397188,0.342979197085409
38.1772428057959,1.07703329374319,0.854794089622172,0.341928714738548
38.2272428057959,1.07339985602224,0.851910389455322,0.340775197296495
38.2772428057959,1.06943392134461,0.84876280103632,0.339516121133356
38.3272428057959,1.06512847045763,0.845345753492169,0.338149257827729
38.3772428057959,1.06047739417075,0.841654398226273,0.336672667878132
38.4272428057959,1.05547547355995,0.837684593207515,0.335084694418434
38.4772428057959,1.05011836017207,0.833432887259336,0.333383956933282
38.5272428057959,1.04440255622921,0.828896504348818,0.331569344973528
38.5772428057959,1.0383253948331,0.824073327875761,0.329640011871659
38.6272428057959,1.03188502016944,0.818961884961763,0.327595368457226
38.6772428057959,1.02508036771235,0.813561330739304,0.325435076772268
38.7272428057959,1.01791114442867,0.807871432640818,0.323159043786747
38.7772428057959,1.01037780898236,0.801892554687781,0.32076741511397
38.8272428057959,1.00248155193888,0.795625641779785,0.318260568726021
38.8772428057959,0.994224275969573,0.789072203983621,0.315639108669189
38.9272428057959,0.98560857605601,0.782234300822358,0.312903858779392
38.9772428057959,0.976637719694384,0.775114525564421,0.310055856397615
39.0272428057959,0.967315627099883,0.767715989512675,0.307096346085326
39.0772428057959,0.957646851411058,0.760042306293499,0.304026773339914
39.1272428057959,0.9476365588942,0.752097576145872,0.300848778310112
39.1772428057959,0.937290509147715,0.743886370210449,0.29756418951143
39.2272428057959,0.926615035306496,0.735413714818641,0.294175017541577
39.2772428057959,0.915617024246299,0.726685075781697,0.290683448795894
39.3272428057959,0.904303896788115,0.71770634267978,0.287091839182782
39.3772428057959,0.892683587902544,0.708483813151052,0.283402707839127
39.4272428057959,0.880764526914172,0.699024177180749,0.279618730845732
39.4772428057959,0.868555617705941,0.689334501390265,0.275742734942744
39.5272428057959,0.856066218923526,0.679422213326226,0.271777691245082
39.5772428057959,0.843306124179708,0.669295085749578,0.267726708957866
39.6272428057959,0.830285542258746,0.658961220924659,0.263593029091843
39.6772428057959,0.817015077320755,0.648429034908283,0.259380018178819
39.7272428057959,0.803505709106077,0.63770724183882,0.255091161987085
39.7772428057959,0.789768773139656,0.626804838225274,0.250730059236844
39.8272428057959,0.775815940935411,0.615731087236364,0.246300415315644
39.8772428057959,0.761659200200613,0.604495502989602,0.2418060359938
39.9272428057959,0.747310835040255,0.593107834840377,0.237250821139829
39.9772428057959,0.732783406161429,0.581578051671029,0.232638758435872
40.0272428057959,0.718089731077697,0.569916326179934,0.227973917093127
40.0772428057959,0.703242864313469,0.558133019170582,0.223260441567274
40.1272428057959,0.688256077608375,0.546238663840655,0.218502545273907
40.1772428057959,0.673142840121636,0.534243950071109,0.213704504303958
40.2272428057959,0.657916798636444,0.522159708715254,0.208870651139128
40.2772428057959,0.642591757764331,0.509996895887832,0.204005368367316
40.3272428057959,0.627181660149547,0.4977665772541,0.199113082398044
40.3772428057959,0.611700566673429,0.485479912318903,0.194198257177888
40.4272428057959,0.596162636658781,0.473148138715763,0.189265387905907
40.4772428057959,0.580582108074241,0.460782556495954,0.184318994749068
40.5272428057959,0.564973277738663,0.448394512417579,0.179363616557678
40.5772428057959,0.549350481525484,0.435995384234656,0.174403804580809
40.6272428057959,0.533728074567102,0.423596564986195,0.169444116181727
40.6772428057959,0.518120411459249,0.411209447285275,0.164489108553326
40.7272428057959,0.502541826465365,0.398845407608127,0.159543332433544
40.7772428057959,0.487006613720971,0.386515790583217,0.154611325820806
40.8272428057959,0.471529007438044,0.374231893280318,0.149697607689441
40.8772428057959,0.456123162109391,0.362004949499594,0.144806671705114
40.9272428057959,0.440803132713025,0.349846114060683,0.139942979940256
40.9772428057959,0.425582854916534,0.337766447091771,0.135110956589491
41.0272428057959,0.410476125281458,0.325776898318675,0.130314981685065
41.0772428057959,0.395496581467665,0.313888291353921,0.125559384812271
41.1272428057959,0.380657682437722,0.302111307985828,0.120848438824882
41.1772428057959,0.365972688661269,0.290456472467583,0.116186353560577
41.2272428057959,0.351454642319394,0.278934135806322,0.111577269556368
41.2772428057959,0.337116347509008,0.267554460052212,0.107025251764032
41.3272428057959,0.322970350447217,0.25632740258753,0.102534283265534
41.3772428057959,0.309028919675698,0.245262700415739,0.0981082589884625
41.4272428057959,0.295304026265069,0.234369854450573,0.0937509794214495
41.4772428057959,0.28180732401927,0.223658113805116,0.0894661443296059
41.5272428057959,0.26855012967993,0.213136460080879,0.0852573464699451
41.5772428057959,0.255543403130745,0.202813591656882,0.081128065306814
41.6272428057959,0.242797727601851,0.192697907978733,0.0770816607273206
41.6772428057959,0.230323289874196,0.182797493847708,0.073121366756761
41.7272428057959,0.218129860483918,0.173120103709832,0.0692502852740495
41.7772428057959,0.206226773926717,0.163673145944957,0.0654713797271467
41.8272428057959,0.194622908862227,0.154463667155841,0.0617874688484856
41.8772428057959,0.183326668318395,0.145498336457233,0.0582012203704034
41.9272428057959,0.172345959895848,0.136783429764948,0.0547151447405676
41.9772428057959,0.161688175972274,0.128324814084944,0.0513315888374035
42.0272428057959,0.151360173906791,0.120127931802412,0.0480527296855251
42.0772428057959,0.141368256244324,0.112197784970847,0.0448805681711613
42.1272428057959,0.131718150919977,0.104538919601129,0.0418169227575849
42.1772428057959,0.122414991463411,0.0971554099506073,0.0388634232005414
42.2272428057959,0.113463297203208,0.090050842812174,0.0360215042636756
42.2772428057959,0.104866953471259,0.0832283018033513,0.0332923994339627
42.3272428057959,0.0966291918071289,0.076690351655365,0.0306771346371346
42.3772428057959,0.0887525701624285,0.0704390225022244,0.0281765219531069
42.4272428057959,0.0812389531051998,0.0644757941698095,0.0257911533314119
42.4772428057959,0.0740894920242754,0.0588015804649404,0.0235213943066213
42.5272428057959,0.0673046053336646,0.0534167134644656,0.0213673777137782
42.5772428057959,0.0608839586769216,0.0483209278043382,0.0193289974038247
42.6272428057959,0.0548264451315168,0.0435133449686931,0.0174059019590282
42.6772428057959,0.0491301654132215,0.0389924575789347,0.0155974884084138
42.7272428057959,0.0437924080804681,0.0347561136828072,0.0139028959431879
42.7772428057959,0.0388096297387364,0.030801501043483,0.0123209996321703
42.8272428057959,0.034177435244918,0.0271251314286358,0.0108504041372199
42.8772428057959,0.0298905579116939,0.023722824899522,0.00948943742866382
42.9272428057959,0.0259428397119166,0.0205896941000687,0.00823614450072796
42.9772428057959,0.0223272114829662,0.0177201285459376,0.00708828108696036
